YYYY MM DD hh mm DIR SPD GDR GSP GMN
2003 02 25 22 50 16 5.9 999 99.0 99
2003 02 25 23 00 22 6.9 18 8.4 52
2003 02 25 23 10 17 5.6 999 99.0 99
2003 02 25 23 20 355 3.7 999 99.0 99
2003 02 25 23 30 355 3.0 999 99.0 99
2003 02 25 23 40 359 2.8 999 99.0 99
2003 02 25 23 50 349 3.3 999 99.0 99
2003 02 26 00 00 351 3.6 13 7.4 4
2003 02 26 00 10 346 3.2 999 99.0 99
2003 02 26 00 20 13 3.1 999 99.0 99
2003 02 26 00 30 4 3.0 999 99.0 99
2003 02 26 00 40 11 3.1 999 99.0 99
2003 02 26 00 50 12 2.9 999 99.0 99
2003 02 26 01 00 25 3.2 350 3.9 7
2003 02 26 01 10 15 3.1 999 99.0 99
2003 02 26 01 20 5 3.7 999 99.0 99
2003 02 26 01 30 4 4.1 999 99.0 99
2003 02 26 01 40 8 4.0 999 99.0 99
2003 02 26 01 50 15 3.9 999 99.0 99
2003 02 26 02 00 16 4.0 17 4.6 59
2003 02 26 02 10 14 4.0 999 99.0 99
2003 02 26 02 20 12 3.6 999 99.0 99
2003 02 26 02 30 11 3.3 999 99.0 99
2003 02 26 02 40 12 3.4 999 99.0 99
2003 02 26 02 50 5 3.4 999 99.0 99
2003 02 26 03 00 6 3.7 18 4.6 0
2003 02 26 03 10 6 3.4 999 99.0 99
2003 02 26 03 20 8 3.7 999 99.0 99
2003 02 26 03 30 5 3.4 999 99.0 99
2003 02 26 03 40 354 3.0 999 99.0 99
2003 02 26 03 50 356 3.6 999 99.0 99
2003 02 26 04 00 356 3.7 355 5.4 48
2003 02 26 04 10 359 3.7 999 99.0 99
2003 02 26 04 20 2 2.8 999 99.0 99
2003 02 26 04 30 4 2.4 999 99.0 99
2003 02 26 04 40 4 1.2 999 99.0 99
2003 02 26 04 50 18 1.3 999 99.0 99
2003 02 26 05 00 360 1.2 1 4.4 1
2003 02 26 05 10 6 1.5 999 99.0 99
2003 02 26 05 20 10 2.1 999 99.0 99
2003 02 26 05 30 359 1.3 999 99.0 99
2003 02 26 05 40 358 1.5 999 99.0 99
2003 02 26 05 50 356 1.5 999 99.0 99
2003 02 26 06 00 2 1.8 17 2.5 14
2003 02 26 06 10 2 1.9 999 99.0 99
2003 02 26 06 20 357 1.7 999 99.0 99
2003 02 26 06 30 353 1.3 999 99.0 99
2003 02 26 06 40 348 0.9 999 99.0 99
2003 02 26 06 50 336 0.9 999 99.0 99
2003 02 26 07 00 338 1.0 6 2.1 1
2003 02 26 07 10 337 1.1 999 99.0 99
2003 02 26 07 20 337 0.9 999 99.0 99
2003 02 26 07 30 337 0.8 999 99.0 99
2003 02 26 07 40 341 0.6 999 99.0 99
2003 02 26 07 50 346 1.4 999 99.0 99
2003 02 26 08 00 347 1.3 347 1.7 43
2003 02 26 08 10 343 1.1 999 99.0 99
2003 02 26 08 20 333 1.0 999 99.0 99
2003 02 26 08 30 333 1.0 999 99.0 99
2003 02 26 08 40 330 1.9 999 99.0 99
2003 02 26 08 50 330 2.3 999 99.0 99
2003 02 26 09 00 329 2.7 332 3.1 59
2003 02 26 09 10 335 2.7 999 99.0 99
2003 02 26 09 20 340 2.8 999 99.0 99
2003 02 26 09 30 335 3.0 999 99.0 99
2003 02 26 09 40 342 3.3 999 99.0 99
2003 02 26 09 50 348 3.1 999 99.0 99
2003 02 26 10 00 347 2.7 317 4.4 31
2003 02 26 10 10 336 2.3 999 99.0 99
2003 02 26 10 20 342 2.2 999 99.0 99
2003 02 26 10 30 341 2.7 999 99.0 99
2003 02 26 10 40 348 2.8 999 99.0 99
2003 02 26 10 50 333 3.3 999 99.0 99
2003 02 26 11 00 349 3.0 348 4.2 21
2003 02 26 11 10 354 3.3 999 99.0 99
2003 02 26 11 20 360 3.6 999 99.0 99
2003 02 26 11 30 356 3.7 999 99.0 99
2003 02 26 11 40 345 3.6 999 99.0 99
2003 02 26 11 50 337 3.5 999 99.0 99
2003 02 26 12 00 341 3.8 340 4.6 40
2003 02 26 12 10 343 3.8 999 99.0 99
2003 02 26 12 20 344 3.8 999 99.0 99
2003 02 26 12 30 343 3.6 999 99.0 99
2003 02 26 12 40 347 3.6 999 99.0 99
2003 02 26 12 50 357 3.8 999 99.0 99
2003 02 26 13 00 356 4.1 349 4.9 58
2003 02 26 13 10 355 4.1 999 99.0 99
2003 02 26 13 20 2 3.9 999 99.0 99
2003 02 26 13 30 9 3.8 999 99.0 99
2003 02 26 13 40 15 3.9 999 99.0 99
2003 02 26 13 50 21 4.1 999 99.0 99
2003 02 26 14 00 31 4.4 29 4.9 52
2003 02 26 14 10 26 4.2 999 99.0 99
2003 02 26 14 20 31 4.3 999 99.0 99
2003 02 26 14 30 33 4.3 999 99.0 99
2003 02 26 14 40 38 3.8 999 99.0 99
2003 02 26 14 50 37 3.2 999 99.0 99
2003 02 26 15 00 39 3.3 36 5.1 25
2003 02 26 15 10 31 3.1 999 99.0 99
2003 02 26 15 20 33 3.1 999 99.0 99
2003 02 26 15 30 35 2.8 999 99.0 99
2003 02 26 15 40 42 2.8 999 99.0 99
2003 02 26 15 50 51 3.5 999 99.0 99
2003 02 26 16 00 47 3.8 48 4.4 55
2003 02 26 16 10 52 3.1 999 99.0 99
2003 02 26 16 20 51 2.3 999 99.0 99
2003 02 26 16 30 57 2.9 999 99.0 99
2003 02 26 16 40 54 3.9 999 99.0 99
2003 02 26 16 50 50 2.9 999 99.0 99
2003 02 26 17 00 51 2.8 51 4.4 36
2003 02 26 17 10 41 2.6 999 99.0 99
2003 02 26 17 20 34 2.1 999 99.0 99
2003 02 26 17 30 31 2.0 999 99.0 99
2003 02 26 17 40 19 1.6 999 99.0 99
2003 02 26 17 50 14 1.5 999 99.0 99
2003 02 26 18 00 22 1.8 44 3.2 0
2003 02 26 18 10 16 2.2 999 99.0 99
2003 02 26 18 20 15 2.4 999 99.0 99
2003 02 26 18 30 27 2.5 999 99.0 99
2003 02 26 18 40 30 2.2 999 99.0 99
2003 02 26 18 50 23 2.0 999 99.0 99
2003 02 26 19 00 22 2.3 28 3.0 59
2003 02 26 19 10 36 3.4 999 99.0 99
2003 02 26 19 20 45 2.8 999 99.0 99
2003 02 26 19 30 42 2.6 999 99.0 99
2003 02 26 19 40 51 2.2 999 99.0 99
2003 02 26 19 50 50 2.1 999 99.0 99
2003 02 26 20 00 54 2.3 41 3.8 5
2003 02 26 20 10 70 2.0 999 99.0 99
2003 02 26 20 20 87 1.9 999 99.0 99
2003 02 26 20 30 82 2.0 999 99.0 99
2003 02 26 20 40 41 1.0 999 99.0 99
2003 02 26 20 50 65 1.3 999 99.0 99
2003 02 26 21 00 76 2.0 98 2.8 26
2003 02 26 21 10 81 2.5 999 99.0 99
2003 02 26 21 20 97 2.6 999 99.0 99
2003 02 26 21 30 86 2.5 999 99.0 99
2003 02 26 21 40 104 3.1 999 99.0 99
2003 02 26 21 50 115 3.6 999 99.0 99
2003 02 26 22 00 102 3.3 106 4.4 49
2003 02 26 22 10 101 3.2 999 99.0 99
2003 02 26 22 20 110 3.1 999 99.0 99
2003 02 26 22 30 110 2.8 999 99.0 99
2003 02 26 22 40 97 2.9 999 99.0 99
2003 02 26 22 50 112 3.0 999 99.0 99
2003 02 26 23 00 120 2.6 102 3.8 5
2003 02 26 23 10 118 2.8 999 99.0 99
2003 02 26 23 20 113 2.6 999 99.0 99
2003 02 26 23 30 118 2.6 999 99.0 99
2003 02 26 23 40 118 2.0 999 99.0 99
2003 02 26 23 50 182 1.8 999 99.0 99
2003 02 27 00 00 180 2.1 127 3.7 0
2003 02 27 00 10 166 2.3 999 99.0 99
2003 02 27 00 20 171 2.8 999 99.0 99
2003 02 27 00 30 158 2.8 999 99.0 99
2003 02 27 00 40 166 2.6 999 99.0 99
2003 02 27 00 50 189 2.1 999 99.0 99
2003 02 27 01 00 200 1.6 150 4.1 29
2003 02 27 01 10 164 2.5 999 99.0 99
2003 02 27 01 20 175 2.5 999 99.0 99
2003 02 27 01 30 167 3.1 999 99.0 99
2003 02 27 01 40 173 3.4 999 99.0 99
2003 02 27 01 50 173 3.3 999 99.0 99
2003 02 27 02 00 216 1.2 171 5.0 39
2003 02 27 02 10 245 1.4 999 99.0 99
2003 02 27 02 20 188 2.7 999 99.0 99
2003 02 27 02 30 181 3.2 999 99.0 99
2003 02 27 02 40 183 3.2 999 99.0 99
2003 02 27 02 50 186 3.3 999 99.0 99
2003 02 27 03 00 220 1.4 181 4.4 34
2003 02 27 03 10 248 0.6 999 99.0 99
2003 02 27 03 20 286 0.9 999 99.0 99
2003 02 27 03 30 276 1.0 999 99.0 99
2003 02 27 03 40 278 0.7 999 99.0 99
2003 02 27 03 50 260 0.5 999 99.0 99
2003 02 27 04 00 282 0.6 197 2.5 2
2003 02 27 04 10 251 0.7 999 99.0 99
2003 02 27 04 20 251 0.8 999 99.0 99
2003 02 27 04 30 228 1.4 999 99.0 99
2003 02 27 04 40 208 2.2 999 99.0 99
2003 02 27 04 50 189 3.0 999 99.0 99
2003 02 27 05 00 201 2.5 187 3.8 46
2003 02 27 05 10 241 1.1 999 99.0 99
2003 02 27 05 20 225 1.4 999 99.0 99
2003 02 27 05 30 240 1.0 999 99.0 99
2003 02 27 05 40 220 1.8 999 99.0 99
2003 02 27 05 50 211 2.6 999 99.0 99
2003 02 27 06 00 201 2.8 185 3.6 59
2003 02 27 06 10 195 3.3 999 99.0 99
2003 02 27 06 20 198 3.7 999 99.0 99
2003 02 27 06 30 200 2.9 999 99.0 99
2003 02 27 06 40 205 2.6 999 99.0 99
2003 02 27 06 50 202 2.3 999 99.0 99
2003 02 27 07 00 197 3.3 185 4.5 12
2003 02 27 07 10 191 3.8 999 99.0 99
2003 02 27 07 20 197 3.7 999 99.0 99
2003 02 27 07 30 203 3.1 999 99.0 99
2003 02 27 07 40 206 3.2 999 99.0 99
2003 02 27 07 50 208 4.0 999 99.0 99
2003 02 27 08 00 213 4.4 212 5.3 57
2003 02 27 08 10 226 4.0 999 99.0 99
2003 02 27 08 20 211 5.3 999 99.0 99
2003 02 27 08 30 215 4.9 999 99.0 99
2003 02 27 08 40 215 4.7 999 99.0 99
2003 02 27 08 50 210 4.7 999 99.0 99
2003 02 27 09 00 217 4.5 211 6.2 17
2003 02 27 09 10 215 4.8 999 99.0 99
2003 02 27 09 20 213 5.2 999 99.0 99
2003 02 27 09 30 217 5.0 999 99.0 99
2003 02 27 09 40 225 4.3 999 99.0 99
2003 02 27 09 50 194 4.5 999 99.0 99
2003 02 27 10 00 197 4.3 209 6.1 10
2003 02 27 10 10 205 4.1 999 99.0 99
2003 02 27 10 20 196 4.0 999 99.0 99
2003 02 27 10 30 205 4.0 999 99.0 99
2003 02 27 10 40 201 4.0 999 99.0 99
2003 02 27 10 50 192 4.3 999 99.0 99
2003 02 27 11 00 197 4.1 183 4.8 43
2003 02 27 11 10 197 4.2 999 99.0 99
2003 02 27 11 20 204 4.1 999 99.0 99
2003 02 27 11 30 208 4.1 999 99.0 99
2003 02 27 11 40 207 4.6 999 99.0 99
2003 02 27 11 50 207 5.1 999 99.0 99
2003 02 27 12 00 203 5.4 202 6.2 50
2003 02 27 12 10 203 5.6 999 99.0 99
2003 02 27 12 20 204 5.5 999 99.0 99
2003 02 27 12 30 205 5.6 999 99.0 99
2003 02 27 12 40 206 5.9 999 99.0 99
2003 02 27 12 50 207 6.0 999 99.0 99
2003 02 27 13 00 204 6.0 199 6.8 58
2003 02 27 13 10 203 6.8 999 99.0 99
2003 02 27 13 20 206 6.4 999 99.0 99
2003 02 27 13 30 210 6.2 999 99.0 99
2003 02 27 13 40 214 5.8 999 99.0 99
2003 02 27 13 50 216 5.4 999 99.0 99
2003 02 27 14 00 210 5.6 202 7.9 3
2003 02 27 14 10 212 5.4 999 99.0 99
2003 02 27 14 20 212 5.4 999 99.0 99
2003 02 27 14 30 214 4.9 999 99.0 99
2003 02 27 14 40 212 5.3 999 99.0 99
2003 02 27 14 50 211 5.4 999 99.0 99
2003 02 27 15 00 210 5.6 209 6.2 57
2003 02 27 15 10 210 5.9 999 99.0 99
2003 02 27 15 20 208 5.6 999 99.0 99
2003 02 27 15 30 211 5.6 999 99.0 99
2003 02 27 15 40 214 6.0 999 99.0 99
2003 02 27 15 50 208 5.8 999 99.0 99
2003 02 27 16 00 206 5.7 216 6.4 34
2003 02 27 16 10 206 5.1 999 99.0 99
2003 02 27 16 20 210 4.9 999 99.0 99
2003 02 27 16 30 218 4.7 999 99.0 99
2003 02 27 16 40 226 4.4 999 99.0 99
2003 02 27 16 50 230 4.2 999 99.0 99
2003 02 27 17 00 229 4.1 207 5.9 0
2003 02 27 17 10 232 4.0 999 99.0 99
2003 02 27 17 20 242 3.7 999 99.0 99
2003 02 27 17 30 231 4.0 999 99.0 99
2003 02 27 17 40 235 3.8 999 99.0 99
2003 02 27 17 50 244 3.4 999 99.0 99
2003 02 27 18 00 256 3.3 226 4.8 2
2003 02 27 18 10 260 2.9 999 99.0 99
2003 02 27 18 20 249 3.2 999 99.0 99
2003 02 27 18 30 242 3.6 999 99.0 99
2003 02 27 18 40 241 3.8 999 99.0 99
2003 02 27 18 50 234 4.1 999 99.0 99
2003 02 27 19 00 240 4.2 219 4.9 47
2003 02 27 19 10 231 4.6 999 99.0 99
2003 02 27 19 20 243 4.3 999 99.0 99
2003 02 27 19 30 241 4.1 999 99.0 99
2003 02 27 19 40 231 4.2 999 99.0 99
2003 02 27 19 50 231 4.3 999 99.0 99
2003 02 27 20 00 235 4.1 229 5.4 10
2003 02 27 20 10 243 3.6 999 99.0 99
2003 02 27 20 20 233 4.0 999 99.0 99
2003 02 27 20 30 225 3.8 999 99.0 99
2003 02 27 20 40 226 3.6 999 99.0 99
2003 02 27 20 50 231 3.3 999 99.0 99
2003 02 27 21 00 225 3.1 226 4.9 11
2003 02 27 21 10 216 2.9 999 99.0 99
2003 02 27 21 20 209 3.2 999 99.0 99
2003 02 27 21 30 208 3.0 999 99.0 99
2003 02 27 21 40 198 3.5 999 99.0 99
2003 02 27 21 50 201 3.2 999 99.0 99
2003 02 27 22 00 202 3.4 202 4.0 34
2003 02 27 22 10 205 3.6 999 99.0 99
2003 02 27 22 20 217 3.3 999 99.0 99
2003 02 27 22 30 251 3.0 999 99.0 99
2003 02 27 22 40 251 2.6 999 99.0 99
2003 02 27 22 50 250 2.5 999 99.0 99
2003 02 27 23 00 240 2.7 204 4.2 4
2003 02 27 23 10 237 2.7 999 99.0 99
2003 02 27 23 20 229 3.1 999 99.0 99
2003 02 27 23 30 239 2.5 999 99.0 99
2003 02 27 23 40 244 2.6 999 99.0 99
2003 02 27 23 50 237 3.0 999 99.0 99
2003 02 28 00 00 234 3.1 232 3.6 48
2003 02 28 00 10 232 3.0 999 99.0 99
2003 02 28 00 20 231 3.0 999 99.0 99
2003 02 28 00 30 233 2.9 999 99.0 99
2003 02 28 00 40 236 3.1 999 99.0 99
2003 02 28 00 50 242 2.8 999 99.0 99
2003 02 28 01 00 250 2.5 226 3.4 10
2003 02 28 01 10 255 2.4 999 99.0 99
2003 02 28 01 20 250 2.5 999 99.0 99
2003 02 28 01 30 254 2.1 999 99.0 99
2003 02 28 01 40 250 1.8 999 99.0 99
2003 02 28 01 50 263 1.4 999 99.0 99
2003 02 28 02 00 260 1.5 251 2.7 9
2003 02 28 02 10 268 1.4 999 99.0 99
2003 02 28 02 20 273 1.6 999 99.0 99
2003 02 28 02 30 269 1.5 999 99.0 99
2003 02 28 02 40 270 1.6 999 99.0 99
2003 02 28 02 50 263 1.4 999 99.0 99
2003 02 28 03 00 269 1.3 270 1.9 31
2003 02 28 03 10 268 1.3 999 99.0 99
2003 02 28 03 20 262 1.3 999 99.0 99
2003 02 28 03 30 257 1.4 999 99.0 99
2003 02 28 03 40 256 1.5 999 99.0 99
2003 02 28 03 50 259 1.4 999 99.0 99
2003 02 28 04 00 282 1.3 251 1.6 38
2003 02 28 04 10 292 1.3 999 99.0 99
2003 02 28 04 20 293 1.3 999 99.0 99
2003 02 28 04 30 279 1.4 999 99.0 99
2003 02 28 04 40 238 1.6 999 99.0 99
2003 02 28 04 50 240 1.4 999 99.0 99
2003 02 28 05 00 237 2.0 237 2.3 55
2003 02 28 05 10 263 2.1 999 99.0 99
2003 02 28 05 20 260 2.3 999 99.0 99
2003 02 28 05 30 257 2.5 999 99.0 99
2003 02 28 05 40 243 2.8 999 99.0 99
2003 02 28 05 50 245 2.3 999 99.0 99
2003 02 28 06 00 243 2.4 239 3.1 35
2003 02 28 06 10 241 2.9 999 99.0 99
2003 02 28 06 20 228 3.6 999 99.0 99
2003 02 28 06 30 226 3.9 999 99.0 99
2003 02 28 06 40 225 4.1 999 99.0 99
2003 02 28 06 50 228 4.0 999 99.0 99
2003 02 28 07 00 228 4.0 224 4.5 33
2003 02 28 07 10 229 4.1 999 99.0 99
2003 02 28 07 20 226 4.3 999 99.0 99
2003 02 28 07 30 230 4.4 999 99.0 99
2003 02 28 07 40 231 4.5 999 99.0 99
2003 02 28 07 50 235 4.0 999 99.0 99
2003 02 28 08 00 213 4.0 231 5.0 33
2003 02 28 08 10 214 3.8 999 99.0 99
2003 02 28 08 20 225 3.6 999 99.0 99
2003 02 28 08 30 219 3.8 999 99.0 99
2003 02 28 08 40 207 3.9 999 99.0 99
2003 02 28 08 50 212 3.8 999 99.0 99
2003 02 28 09 00 218 3.8 210 4.4 1
2003 02 28 09 10 227 3.3 999 99.0 99
2003 02 28 09 20 241 2.9 999 99.0 99
2003 02 28 09 30 236 2.6 999 99.0 99
2003 02 28 09 40 230 3.2 999 99.0 99
2003 02 28 09 50 227 3.3 999 99.0 99
2003 02 28 10 00 249 2.6 225 3.8 0
2003 02 28 10 10 255 2.2 999 99.0 99
2003 02 28 10 20 245 2.5 999 99.0 99
2003 02 28 10 30 228 2.5 999 99.0 99
2003 02 28 10 40 244 2.6 999 99.0 99
2003 02 28 10 50 246 2.5 999 99.0 99
2003 02 28 11 00 269 2.1 248 3.1 49
2003 02 28 11 10 270 1.9 999 99.0 99
2003 02 28 11 20 270 1.8 999 99.0 99
2003 02 28 11 30 266 1.6 999 99.0 99
2003 02 28 11 40 266 1.5 999 99.0 99
2003 02 28 11 50 262 1.2 999 99.0 99
2003 02 28 12 00 250 1.2 265 2.3 4
2003 02 28 12 10 247 1.4 999 99.0 99
2003 02 28 12 20 255 0.9 999 99.0 99
2003 02 28 12 30 253 1.1 999 99.0 99
2003 02 28 12 40 250 1.1 999 99.0 99
2003 02 28 12 50 243 1.3 999 99.0 99
2003 02 28 13 00 253 1.0 242 1.8 3
2003 02 28 13 10 255 0.8 999 99.0 99
2003 02 28 13 20 242 1.0 999 99.0 99
2003 02 28 13 30 239 0.9 999 99.0 99
2003 02 28 13 40 231 1.2 999 99.0 99
2003 02 28 13 50 219 1.0 999 99.0 99
2003 02 28 14 00 216 1.0 213 1.6 41
2003 02 28 14 10 202 1.4 999 99.0 99
2003 02 28 14 20 182 2.0 999 99.0 99
2003 02 28 14 30 184 2.1 999 99.0 99
2003 02 28 14 40 184 1.8 999 99.0 99
2003 02 28 14 50 179 0.8 999 99.0 99
2003 02 28 15 00 0 0.1 185 2.2 25
2003 02 28 15 10 0 0.0 999 99.0 99
2003 02 28 15 20 101 0.1 999 99.0 99
2003 02 28 15 30 0 0.0 999 99.0 99
2003 02 28 15 40 333 0.1 999 99.0 99
2003 02 28 15 50 15 0.3 999 99.0 99
2003 02 28 16 00 52 0.2 99 0.9 49
2003 02 28 16 10 356 0.2 999 99.0 99
2003 02 28 16 20 313 0.4 999 99.0 99
2003 02 28 16 30 307 0.4 999 99.0 99
2003 02 28 16 40 143 1.3 999 99.0 99
2003 02 28 16 50 157 1.8 999 99.0 99
2003 02 28 17 00 181 2.2 176 2.3 48
2003 02 28 17 10 183 2.4 999 99.0 99
2003 02 28 17 20 191 2.2 999 99.0 99
2003 02 28 17 30 205 1.7 999 99.0 99
2003 02 28 17 40 220 1.3 999 99.0 99
2003 02 28 17 50 208 1.2 999 99.0 99
2003 02 28 18 00 207 1.2 181 2.5 6
2003 02 28 18 10 198 1.6 999 99.0 99
2003 02 28 18 20 199 2.1 999 99.0 99
2003 02 28 18 30 199 2.5 999 99.0 99
2003 02 28 18 40 245 1.4 999 99.0 99
2003 02 28 18 50 263 1.0 999 99.0 99
2003 02 28 19 00 265 1.0 199 2.6 23
2003 02 28 19 10 277 0.9 999 99.0 99
2003 02 28 19 20 278 1.0 999 99.0 99
2003 02 28 19 30 263 1.4 999 99.0 99
2003 02 28 19 40 267 1.4 999 99.0 99
2003 02 28 19 50 264 1.6 999 99.0 99
2003 02 28 20 00 257 1.9 234 2.4 57
2003 02 28 20 10 258 1.8 999 99.0 99
2003 02 28 20 20 263 1.6 999 99.0 99
2003 02 28 20 30 272 2.1 999 99.0 99
2003 02 28 20 40 268 2.1 999 99.0 99
2003 02 28 20 50 250 2.2 999 99.0 99
2003 02 28 21 00 250 2.5 248 2.7 54
2003 02 28 21 10 251 1.9 999 99.0 99
2003 02 28 21 20 237 2.3 999 99.0 99
2003 02 28 21 30 245 2.2 999 99.0 99
2003 02 28 21 40 246 2.7 999 99.0 99
2003 02 28 21 50 245 2.6 999 99.0 99
2003 02 28 22 00 241 2.4 221 3.4 37
2003 02 28 22 10 239 2.5 999 99.0 99
2003 02 28 22 20 240 2.6 999 99.0 99
2003 02 28 22 30 244 2.2 999 99.0 99
2003 02 28 22 40 247 2.0 999 99.0 99
2003 02 28 22 50 247 1.5 999 99.0 99
2003 02 28 23 00 245 2.2 218 3.5 14
2003 02 28 23 10 249 2.0 999 99.0 99
2003 02 28 23 20 250 1.8 999 99.0 99
2003 02 28 23 30 268 1.5 999 99.0 99
2003 02 28 23 40 285 1.0 999 99.0 99
2003 02 28 23 50 288 0.9 999 99.0 99
2003 03 01 00 00 287 1.1 221 2.3 13
2003 03 01 00 10 287 0.7 999 99.0 99
2003 03 01 00 20 0 0.1 999 99.0 99
2003 03 01 00 30 302 0.1 999 99.0 99
2003 03 01 00 40 309 0.5 999 99.0 99
2003 03 01 00 50 310 0.5 999 99.0 99
2003 03 01 01 00 310 0.1 282 1.1 0
2003 03 01 01 10 0 0.0 999 99.0 99
2003 03 01 01 20 0 0.0 999 99.0 99
2003 03 01 01 30 0 0.0 999 99.0 99
2003 03 01 01 40 317 0.2 999 99.0 99
2003 03 01 01 50 0 0.0 999 99.0 99
2003 03 01 02 00 0 0.0 317 0.5 37
2003 03 01 02 10 0 0.0 999 99.0 99
2003 03 01 02 20 311 0.3 999 99.0 99
2003 03 01 02 30 315 0.1 999 99.0 99
2003 03 01 02 40 305 0.7 999 99.0 99
2003 03 01 02 50 290 1.1 999 99.0 99
2003 03 01 03 00 310 0.8 285 1.3 47
2003 03 01 03 10 323 0.5 999 99.0 99
2003 03 01 03 20 334 0.3 999 99.0 99
2003 03 01 03 30 333 0.4 999 99.0 99
2003 03 01 03 40 329 0.5 999 99.0 99
2003 03 01 03 50 298 1.3 999 99.0 99
2003 03 01 04 00 203 1.0 297 1.5 46
2003 03 01 04 10 186 1.6 999 99.0 99
2003 03 01 04 20 175 1.8 999 99.0 99
2003 03 01 04 30 164 2.0 999 99.0 99
2003 03 01 04 40 157 2.0 999 99.0 99
2003 03 01 04 50 157 2.1 999 99.0 99
2003 03 01 05 00 170 1.5 167 2.4 7
2003 03 01 05 10 160 1.6 999 99.0 99
2003 03 01 05 20 146 1.1 999 99.0 99
2003 03 01 05 30 321 0.4 999 99.0 99
2003 03 01 05 40 150 2.0 999 99.0 99
2003 03 01 05 50 150 2.4 999 99.0 99
2003 03 01 06 00 153 2.4 150 2.8 51
2003 03 01 06 10 165 1.8 999 99.0 99
2003 03 01 06 20 166 1.5 999 99.0 99
2003 03 01 06 30 159 1.9 999 99.0 99
2003 03 01 06 40 163 1.6 999 99.0 99
2003 03 01 06 50 154 1.7 999 99.0 99
2003 03 01 07 00 104 2.3 108 2.8 57
2003 03 01 07 10 104 2.9 999 99.0 99
2003 03 01 07 20 106 3.0 999 99.0 99
2003 03 01 07 30 107 3.2 999 99.0 99
2003 03 01 07 40 102 2.8 999 99.0 99
2003 03 01 07 50 103 2.8 999 99.0 99
2003 03 01 08 00 113 3.4 120 4.1 58
2003 03 01 08 10 112 3.3 999 99.0 99
2003 03 01 08 20 115 3.3 999 99.0 99
2003 03 01 08 30 108 3.4 999 99.0 99
2003 03 01 08 40 120 4.3 999 99.0 99
2003 03 01 08 50 128 4.1 999 99.0 99
2003 03 01 09 00 127 4.1 125 5.0 35
2003 03 01 09 10 129 4.1 999 99.0 99
2003 03 01 09 20 128 3.9 999 99.0 99
2003 03 01 09 30 130 3.8 999 99.0 99
2003 03 01 09 40 142 3.4 999 99.0 99
2003 03 01 09 50 140 3.2 999 99.0 99
2003 03 01 10 00 142 3.6 124 4.5 1
2003 03 01 10 10 140 4.2 999 99.0 99
2003 03 01 10 20 137 3.8 999 99.0 99
2003 03 01 10 30 135 3.2 999 99.0 99
2003 03 01 10 40 142 3.2 999 99.0 99
2003 03 01 10 50 142 3.0 999 99.0 99
2003 03 01 11 00 139 3.3 145 4.9 9
2003 03 01 11 10 151 3.8 999 99.0 99
2003 03 01 11 20 175 4.1 999 99.0 99
2003 03 01 11 30 178 4.1 999 99.0 99
2003 03 01 11 40 186 3.1 999 99.0 99
2003 03 01 11 50 183 3.6 999 99.0 99
2003 03 01 12 00 186 3.9 168 5.1 24
2003 03 01 12 10 189 3.7 999 99.0 99
2003 03 01 12 20 171 4.3 999 99.0 99
2003 03 01 12 30 183 4.2 999 99.0 99
2003 03 01 12 40 179 5.0 999 99.0 99
2003 03 01 12 50 166 5.5 999 99.0 99
2003 03 01 13 00 170 5.2 161 6.1 43
2003 03 01 13 10 174 5.6 999 99.0 99
2003 03 01 13 20 174 6.2 999 99.0 99
2003 03 01 13 30 184 6.3 999 99.0 99
2003 03 01 13 40 190 6.5 999 99.0 99
2003 03 01 13 50 181 6.8 999 99.0 99
2003 03 01 14 00 192 6.2 175 7.6 46
2003 03 01 14 10 193 6.1 999 99.0 99
2003 03 01 14 20 182 7.4 999 99.0 99
2003 03 01 14 30 170 8.8 999 99.0 99
2003 03 01 14 40 172 8.1 999 99.0 99
2003 03 01 14 50 172 8.3 999 99.0 99
2003 03 01 15 00 173 8.4 172 9.7 52
2003 03 01 15 10 175 8.2 999 99.0 99
2003 03 01 15 20 176 8.2 999 99.0 99
2003 03 01 15 30 177 7.8 999 99.0 99
2003 03 01 15 40 175 8.1 999 99.0 99
2003 03 01 15 50 178 7.9 999 99.0 99
2003 03 01 16 00 181 7.3 174 9.6 18
2003 03 01 16 10 185 7.1 999 99.0 99
2003 03 01 16 20 186 6.6 999 99.0 99
2003 03 01 16 30 183 6.9 999 99.0 99
2003 03 01 16 40 183 6.8 999 99.0 99
2003 03 01 16 50 184 6.8 999 99.0 99
2003 03 01 17 00 182 7.5 183 8.3 54
2003 03 01 17 10 188 7.2 999 99.0 99
2003 03 01 17 20 191 6.7 999 99.0 99
2003 03 01 17 30 188 6.8 999 99.0 99
2003 03 01 17 40 190 6.7 999 99.0 99
2003 03 01 17 50 189 6.6 999 99.0 99
2003 03 01 18 00 188 6.6 181 8.0 0
2003 03 01 18 10 186 7.1 999 99.0 99
2003 03 01 18 20 187 7.3 999 99.0 99
2003 03 01 18 30 189 6.5 999 99.0 99
2003 03 01 18 40 188 6.2 999 99.0 99
2003 03 01 18 50 189 6.0 999 99.0 99
2003 03 01 19 00 193 6.2 186 8.1 11
2003 03 01 19 10 198 5.4 999 99.0 99
2003 03 01 19 20 194 5.6 999 99.0 99
2003 03 01 19 30 193 5.5 999 99.0 99
2003 03 01 19 40 188 5.8 999 99.0 99
